"date_created","pub_date","journal_title","article_title","selected"
201417,"2014Jan","JAMA pediatrics","Are critical deterioration events the right metric to determine the impact of rapid response systems?",NA
201417,"2014Jan","JAMA pediatrics","Common childhood determinants of psychiatric and cardiovascular disorders call for common prevention and clinical research.",NA
201417,"2014Jan","JAMA pediatrics","Improving parenting skills for families of young children in pediatric settings: a randomized clinical trial.",NA
201417,"2014Jan","JAMA pediatrics","Medical indications for weight-loss surgery in adolescents: but are there other equally important indications?",NA
201417,"2014Jan","JAMA pediatrics","Prospective associations of concerns about physique and the development of obesity, binge drinking, and drug use among adolescent boys and young adult men.",NA
201417,"2014Jan","JAMA pediatrics","Group-based parenting-skills training in primary care offices: are we ready for the challenge?",NA
2013115,"2013Nov","JAMA pediatrics","JAMA pediatrics patient page. The controversial but common practice of bed sharing.",NA
2013115,"2013Nov","JAMA pediatrics","Image gently: child-sizing radiation dose for children.",NA
2013115,"2013Nov","JAMA pediatrics","Trunklike projection in 10-day-old girl.",NA
201417,"2014Jan","JAMA pediatrics","Perioperative outcomes of adolescents undergoing bariatric surgery: the Teen-Longitudinal Assessment of Bariatric Surgery (Teen-LABS) study.",NA
2013123,"2013Dec","JAMA pediatrics","The effects of poverty on childhood brain development: the mediating effect of caregiving and stressful life events.",NA
2013123,"2013Dec","JAMA pediatrics","Leveraging electronic health records to notify pediatric patients of a drug recall.",NA
2013123,"2013Dec","JAMA pediatrics","Biological embedding of early life adversity.",NA
2013123,"2013Dec","JAMA pediatrics","Role of bottle feeding in the etiology of hypertrophic pyloric stenosis.",NA
2013123,"2013Dec","JAMA pediatrics","Beyond the firstborn son: epidemiology to enlighten the pathogenesis of hypertrophic pyloric stenosis.",NA
2013123,"2013Dec","JAMA pediatrics","The weapons effect.",NA
2013123,"2013Dec","JAMA pediatrics","What did I know?",NA
2013123,"2013Dec","JAMA pediatrics","Multiple courses of antenatal corticosteroids for preterm birth study: outcomes in children at 5 years of age (MACS-5).",NA
2013123,"2013Dec","JAMA pediatrics","Effect of age on the risk of Fever and seizures following immunization with measles-containing vaccines in children.",NA
2013123,"2013Dec","JAMA pediatrics","Appropriateness of age thresholds for respiratory syncytial virus immunoprophylaxis in moderate-preterm infants: a cohort study.",NA
2013123,"2013Dec","JAMA pediatrics","Delaying vaccination is not a safer choice.",NA
2013123,"2013Dec","JAMA pediatrics","Rotavirus vaccines, intussusception, and risk-benefit assessments.",NA
2013123,"2013Dec","JAMA pediatrics","Posttraumatic stress following pediatric injury: update on diagnosis, risk factors, and intervention.",NA
2013123,"2013Dec","JAMA pediatrics","Probiotics to prevent or treat excessive infant crying: systematic review and meta-analysis.",NA
2013123,"2013Dec","JAMA pediatrics","Prevalence rates of male and female sexual violence perpetrators in a national sample of adolescents.",NA
2013108,"2013Oct","JAMA pediatrics","Distracted driving and motor vehicle crashes among teens.",NA
2013108,"2013Oct","JAMA pediatrics","A child with bullous skin lesions. Linear IgA dermatosis.",NA
2013123,"2013Dec","JAMA pediatrics","Acute intake of radionuclides immediately after the incident as the main contributor of the internal radiation exposure after Fukushima Daiichi nuclear disaster.",NA
2013123,"2013Dec","JAMA pediatrics","New guidelines for the disclosure of academic-industry financial ties and modeling professionalism during medical education.",NA
2013115,"2013Nov","JAMA pediatrics","Adverse neonatal outcomes associated with early-term birth.",NA
2013115,"2013Nov","JAMA pediatrics","Trends and factors associated with infant bed sharing, 1993-2010: the National Infant Sleep Position Study.",NA
2013115,"2013Nov","JAMA pediatrics","Not all ""term"" infants are created equal.",NA
2013115,"2013Nov","JAMA pediatrics","Bed sharing per se is not dangerous.",NA
2013115,"2013Nov","JAMA pediatrics","Dietary supplementation in children and adolescents: supplementing with the ""correct"" amount.",NA
2013115,"2013Nov","JAMA pediatrics","Baseline factors predicting placebo response to treatment in children and adolescents with autism spectrum disorders: a multisite randomized clinical trial.",NA
2013115,"2013Nov","JAMA pediatrics","Influence of bedsharing activity on breastfeeding duration among US mothers.",NA
2013115,"2013Nov","JAMA pediatrics","The relationship between parent attitudes about childhood vaccines survey scores and future child immunization status: a validation study.",NA
2013115,"2013Nov","JAMA pediatrics","Placebo response and the company it keeps.",NA
2013115,"2013Nov","JAMA pediatrics","Pediatric faculty diversity: a new landscape for academic pediatrics in the 21st century.",NA
2013115,"2013Nov","JAMA pediatrics","Extreme binge drinking among 12th-grade students in the United States: prevalence and predictors.",NA
2013115,"2013Nov","JAMA pediatrics","The economic impact of childhood food allergy in the United States.",NA
2013115,"2013Nov","JAMA pediatrics","Trends in extreme binge drinking among US high school seniors.",NA
2013912,"2013Sep","JAMA pediatrics","When your child does not need antibiotics.",NA
2013912,"2013Sep","JAMA pediatrics","Questions concerning nasal intermittent positive-pressure ventilation vs nasal continuous positive airway pressure--Reply.",NA
2013912,"2013Sep","JAMA pediatrics","Questions concerning nasal intermittent positive-pressure ventilation vs nasal continuous positive airway pressure.",NA
2013912,"2013Sep","JAMA pediatrics","Spiny follicular hyperkeratotic papules on the face.",NA
2013912,"2013Sep","JAMA pediatrics","Coping on canvas.",NA
2013115,"2013Nov","JAMA pediatrics","The continuing importance of how neonates die.",NA
2013115,"2013Nov","JAMA pediatrics","Healthy Habits, Happy Homes: randomized trial to improve household routines for obesity prevention among preschool-aged children.",NA
2013115,"2013Nov","JAMA pediatrics","Association between undervaccination with diphtheria, tetanus toxoids, and acellular pertussis (DTaP) vaccine and risk of pertussis infection in children 3 to 36 months of age.",NA
2013115,"2013Nov","JAMA pediatrics","Obesity interventions can improve more than just body mass index.",NA
2013115,"2013Nov","JAMA pediatrics","Preventing depression in adolescents: time for a new approach?",NA
2013115,"2013Nov","JAMA pediatrics","Still.",NA
2013115,"2013Nov","JAMA pediatrics","School intervention to improve mental health of students in Santiago, Chile: a randomized clinical trial.",NA
2013115,"2013Nov","JAMA pediatrics","Maternal posttraumatic stress disorder and depression in pediatric primary care: association with child maltreatment and frequency of child exposure to traumatic events.",NA
2013123,"2013Dec","JAMA pediatrics","Acute otitis media in children younger than 2 years.",NA
2013108,"2013Oct","JAMA pediatrics","Legal threat to infant male circumcision.",NA
2013108,"2013Oct","JAMA pediatrics","Neurodevelopmental outcomes at 4 to 8 years of children born at 22 to 25 weeks' gestational age: a meta-analysis.",NA
2013108,"2013Oct","JAMA pediatrics","Clinician perspectives regarding the do-not-resuscitate order.",NA
2013108,"2013Oct","JAMA pediatrics","Infants who survive birth at the edge of viability: how are they doing at school age?",NA
2013108,"2013Oct","JAMA pediatrics","Not practicing what we preach.",NA
2013108,"2013Oct","JAMA pediatrics","The future possibilities of diagnostic testing for the evaluation of febrile infants.",NA
2013108,"2013Oct","JAMA pediatrics","Recurrence of autism spectrum disorders in full- and half-siblings and trends over time: a population-based cohort study.",NA
2013108,"2013Oct","JAMA pediatrics","Stakeholder validation of a model of readiness for transition to adult care.",NA
2013108,"2013Oct","JAMA pediatrics","Infant distress and development of functional gastrointestinal disorders in childhood: is there a connection?",NA
2013108,"2013Oct","JAMA pediatrics","Adolescent health care transition in transition.",NA
2013108,"2013Oct","JAMA pediatrics","Breastfeeding and obesity among schoolchildren: a nationwide longitudinal survey in Japan.",NA
2013108,"2013Oct","JAMA pediatrics","Impact of distraction on the driving performance of adolescents with and without attention-deficit/hyperactivity disorder.",NA
2013108,"2013Oct","JAMA pediatrics","Breastfeeding and childhood obesity: where do we go from here?",NA
2013108,"2013Oct","JAMA pediatrics","Are we doing enough to prevent the perfect storm?: novice drivers, ADHD, and distracted driving.",NA
2013108,"2013Oct","JAMA pediatrics","Unintended consequences of regulatory initiatives in childhood cancer drug development.",NA
2013108,"2013Oct","JAMA pediatrics","Association of autism with induced or augmented childbirth in North Carolina Birth Record (1990-1998) and Education Research (1997-2007) databases.",NA
2013109,"2013Oct","JAMA pediatrics","Improved neonatal outcomes with probiotics.",NA
2013109,"2013Oct","JAMA pediatrics","Less is more: combination antibiotic therapy for the treatment of gram-negative bacteremia in pediatric patients.",NA
2013109,"2013Oct","JAMA pediatrics","Adolescent dosing and labeling since the Food and Drug Administration Amendments Act of 2007.",NA
2013109,"2013Oct","JAMA pediatrics","Effectiveness of fundoplication at the time of gastrostomy in infants with neurological impairment.",NA
2013109,"2013Oct","JAMA pediatrics","To fundo or not to fundo?",NA
201386,"2013Aug1","JAMA pediatrics","School readiness.",NA
201386,"2013Aug1","JAMA pediatrics","Fever and rash in a 7-month-old infant.",NA
20131025,"2013Sep","JAMA pediatrics","Identifying pediatric community-acquired pneumonia hospitalizations: Accuracy of administrative billing codes.",NA
20131025,"2013Sep","JAMA pediatrics","Infant feeding and childhood cognition at ages 3 and 7 years: Effects of breastfeeding duration and exclusivity.",NA
20131025,"2013Sep","JAMA pediatrics","Breastfeeding and cognition: Can IQ tip the scale?",NA
20131025,"2013Sep","JAMA pediatrics","Parents' experiences with pediatric care at retail clinics.",NA
20131025,"2013Sep","JAMA pediatrics","Retail-based clinics: Public preferences and professional choices.",NA
2013912,"2013Sep","JAMA pediatrics","Antimicrobial stewardship in pediatrics: how every pediatrician can be a steward.",NA
2013912,"2013Sep","JAMA pediatrics","Music to reduce pain and distress in the pediatric emergency department: a randomized clinical trial.",NA
2013912,"2013Sep","JAMA pediatrics","Effect of routine vaccination on aluminum and essential element levels in preterm infants.",NA
20131025,"2013Sep","JAMA pediatrics","Advocacy for research that benefits children: An obligation of pediatricians and pediatric investigators.",NA
2013912,"2013Sep","JAMA pediatrics","Infant exposures and development of type 1 diabetes mellitus: The Diabetes Autoimmunity Study in the Young (DAISY).",NA
2013912,"2013Sep","JAMA pediatrics","Association of breastfeeding with higher serum inhibin B level at adolescence.",NA
2013912,"2013Sep","JAMA pediatrics","Three daily servings of reduced-fat milk: an evidence-based recommendation?",NA
2013912,"2013Sep","JAMA pediatrics","Respiratory infections in early life and the development of islet autoimmunity in children at increased type 1 diabetes risk: evidence from the BABYDIET study.",NA
201372,"2013Jul","JAMA pediatrics","JAMA pediatrics patient page. Transition of care from pediatric to adult clinics.",NA
201372,"2013Jul","JAMA pediatrics","Are active video games useful in increasing physical activity and addressing obesity in children?--Reply.",NA
201372,"2013Jul","JAMA pediatrics","Are active video games useful in increasing physical activity and addressing obesity in children?",NA
201372,"2013Jul","JAMA pediatrics","What is meant by ""increased risk for suicide""?--Reply.",NA
201372,"2013Jul","JAMA pediatrics","Are active video games useful in increasing physical activity and addressing obesity in children?",NA
201372,"2013Jul","JAMA pediatrics","What is meant by ""increased risk for suicide""?",NA
201372,"2013Jul","JAMA pediatrics","Newborn with mild, self-resolving respiratory distress.",NA
2013912,"2013Sep","JAMA pediatrics","Children, stigma, and obesity.",NA
2013912,"2013Sep","JAMA pediatrics","The love song of the headless fatty and other observations.",NA
201386,"2013Aug1","JAMA pediatrics","Changing ethnic disparity in ischemic stroke mortality in US children after the STOP trial.",NA
201386,"2013Aug1","JAMA pediatrics","Parent conversations about healthful eating and weight: associations with adolescent disordered eating behaviors.",NA
201386,"2013Aug1","JAMA pediatrics","Pediatric stroke, health disparities, and biological differences in disease pathophysiology.",NA
201386,"2013Aug1","JAMA pediatrics","Parental cultural attitudes and beliefs regarding young children and television.",NA
201386,"2013Aug1","JAMA pediatrics","Impact of dietary and exercise interventions on weight change and metabolic outcomes in obese children and adolescents: a systematic review and meta-analysis of randomized trials.",NA
201386,"2013Aug1","JAMA pediatrics","Amount of Hispanic youth exposure to food and beverage advertising on Spanish- and English-language television.",NA
201386,"2013Aug1","JAMA pediatrics","Childhood obesity: is there effective treatment?",NA
201386,"2013Aug1","JAMA pediatrics","The use of computed tomography in pediatrics and the associated radiation exposure and estimated cancer risk.",NA
201386,"2013Aug1","JAMA pediatrics","Emotional, behavioral, and developmental features indicative of neglect or emotional abuse in preschool children: a systematic review.",NA
201386,"2013Aug1","JAMA pediatrics","The harm in looking.",NA
201386,"2013Aug1","JAMA pediatrics","Association between district and state policies and US public elementary school competitive food and beverage environments.",NA
201364,"2013Jun","JAMA pediatrics","Clostridium difficile: a cause of diarrhea in children.",NA
201364,"2013Jun","JAMA pediatrics","Picture of the month. Allergic contact dermatitis to nickel-containing dental work.",NA
201364,"2013Jun","JAMA pediatrics","Playing the odds.",NA
201386,"2013Aug1","JAMA pediatrics","Reducing racial/ethnic disparities in childhood obesity: the role of early life risk factors.",NA
201386,"2013Aug1","JAMA pediatrics","Asymptomatic sexually active adolescents and young adults should not be screened for herpes simplex virus.",NA
201386,"2013Aug1","JAMA pediatrics","Knowledge is power: a case for wider herpes simplex virus serologic testing.",NA
201386,"2013Aug1","JAMA pediatrics","Flaxseed in pediatric hyperlipidemia: a placebo-controlled, blinded, randomized clinical trial of dietary flaxseed supplementation for children and adolescents with hypercholesterolemia.",NA
201372,"2013Jul","JAMA pediatrics","Trends in tobacco and alcohol brand placements in popular US movies, 1996 through 2009.",NA
201372,"2013Jul","JAMA pediatrics","Anticipated medical effects on children from legalization of marijuana in Colorado and Washington State: a poison center perspective.",NA
201372,"2013Jul","JAMA pediatrics","Effects of marijuana policy on children and adolescents.",NA
201372,"2013Jul","JAMA pediatrics","Hospitals are not hotels: high-quality discharges occur around the clock.",NA
201372,"2013Jul","JAMA pediatrics","Pediatric marijuana exposures in a medical marijuana state.",NA
201372,"2013Jul","JAMA pediatrics","Violence, crime, and abuse exposure in a national sample of children and youth: an update.",NA
201372,"2013Jul","JAMA pediatrics","Convergent validity of parent-reported attention-deficit/hyperactivity disorder diagnosis: a cross-study comparison.",NA
201372,"2013Jul","JAMA pediatrics","Can we keep it simple?",NA
201372,"2013Jul","JAMA pediatrics","Informing the uninformed: optimizing the consent message using a fractional factorial design.",NA
201372,"2013Jul","JAMA pediatrics","Missing data and multiple imputation.",NA
201364,"2013Jun","JAMA pediatrics","Impact of specific medical interventions in early childhood on increasing the prevalence of later intellectual disability.",NA
201364,"2013Jun","JAMA pediatrics","Prevalence of allergic disease in foreign-born American children.",NA
2013912,"2013Sep","JAMA pediatrics","The effect of increased coverage of participatory women's groups on neonatal mortality in Bangladesh: A cluster randomized trial.",NA
201372,"2013Jul","JAMA pediatrics","Young drivers and the risk for drowsy driving.",NA
201372,"2013Jul","JAMA pediatrics","Stunting the growth of child health research: a need to reframe ""children are not small adults"".",NA
201372,"2013Jul","JAMA pediatrics","Sleep-deprived young drivers and the risk for crash: the DRIVE prospective cohort study.",NA
201372,"2013Jul","JAMA pediatrics","Perinatal infections and neurodevelopmental outcome in very preterm and very low-birth-weight infants: a meta-analysis.",NA
2013514,"2013Apr","JAMA pediatrics","Protecting the patient-physician relationship in Florida.",NA
201356,"2013May","JAMA pediatrics","If your child is hospitalized: the hospital health care team.",NA
201356,"2013May","JAMA pediatrics","Picture of the month: spinal and scapular tuberculosis.",NA
201372,"2013Jul","JAMA pediatrics","Preordering school lunch encourages better food choices by children.",NA
201372,"2013Jul","JAMA pediatrics","Adverse childhood experiences and child health in early adolescence.",NA
201372,"2013Jul","JAMA pediatrics","What DSM-5 could mean to children with autism and their families.",NA
201372,"2013Jul","JAMA pediatrics","Are emergency departments appropriately treating adolescent pelvic inflammatory disease?",NA
201364,"2013Jun","JAMA pediatrics","Deconstructing debriefing for simulation-based education.",NA
201364,"2013Jun","JAMA pediatrics","Medicaid expansion: good for children, their parents, and providers.",NA
201364,"2013Jun","JAMA pediatrics","Examining pediatric resuscitation education using simulation and scripted debriefing: a multicenter randomized trial.",NA
201364,"2013Jun","JAMA pediatrics","Cardiac status of children infected with human immunodeficiency virus who are receiving long-term combination antiretroviral therapy: results from the Adolescent Master Protocol of the Multicenter Pediatric HIV/AIDS Cohort Study.",NA
201364,"2013Jun","JAMA pediatrics","The adolescence of child health services research.",NA
201364,"2013Jun","JAMA pediatrics","Assessment of maternal attributions of infant's hostile intent and its use in child maltreatment prevention/intervention efforts.",NA
201364,"2013Jun","JAMA pediatrics","Examining pregnant women's hostile attributions about infants as a predictor of offspring maltreatment.",NA
201364,"2013Jun","JAMA pediatrics","Electronic media-based health interventions promoting behavior change in youth: a systematic review.",NA
201364,"2013Jun","JAMA pediatrics","School meals: a starting point for countering childhood obesity.",NA
201364,"2013Jun","JAMA pediatrics","Association between state laws governing school meal nutrition content and student weight status: implications for new USDA school meal standards.",NA
201356,"2013May","JAMA pediatrics","Risk factors for peripherally inserted central venous catheter complications in children.",NA
201356,"2013May","JAMA pediatrics","Nurse staffing and NICU infection rates.",NA
201356,"2013May","JAMA pediatrics","Multi-institutional profile of adults admitted to pediatric intensive care units.",NA
201356,"2013May","JAMA pediatrics","Application of business model innovation to enhance value in health care delivery.",NA
201364,"2013Jun","JAMA pediatrics","Factors that influence parental decisions to participate in clinical research: consenters vs nonconsenters.",NA
201364,"2013Jun","JAMA pediatrics","Accountable care organizations in pediatrics: irrelevant or a game changer for children?",NA
201342,"2013Apr","JAMA pediatrics","Advice for patients. Adolescent volunteering.",NA
201342,"2013Apr","JAMA pediatrics","Picture of the month. Hand-foot-and-mouth disease.",NA
201364,"2013Jun","JAMA pediatrics","Psychological distress in parents of children with advanced cancer.",NA
201356,"2013May","JAMA pediatrics","JAMA pediatrics hospital medicine theme issue.",NA
201356,"2013May","JAMA pediatrics","Pediatric hospital medicine and education: why we can't stand still.",NA
201356,"2013May","JAMA pediatrics","Influence of surgeon experience, hospital volume, and specialty designation on outcomes in pediatric surgery: a systematic review.",NA
201356,"2013May","JAMA pediatrics","Association between parental preference and head computed tomography in children with minor blunt head trauma.",NA
201356,"2013May","JAMA pediatrics","Family-centered advance care planning for teens with cancer.",NA
201372,"2013Jul","JAMA pediatrics","The role of pediatricians in increasing physical activity in youth.",NA
201356,"2013May","JAMA pediatrics","Decreasing hospital length of stay for bronchiolitis by using an observation unit and home oxygen therapy.",NA
201356,"2013May","JAMA pediatrics","Tackling taboo topics: how to have effective advanced care planning discussions with adolescents and young adults with cancer.",NA
201356,"2013May","JAMA pediatrics","Influence of obesity on clinical outcomes in hospitalized children: a systematic review.",NA
201335,"2013Mar1","JAMA pediatrics","Advice for patients. Treating headaches in children and adolescents.",NA
201335,"2013Mar1","JAMA pediatrics","Picture of the month.. Carpal-tarsal osteolysis.",NA
201356,"2013May","JAMA pediatrics","Neurodevelopmental outcomes of extremely low-gestational-age neonates with low-grade periventricular-intraventricular hemorrhage.",NA
201364,"2013Jun","JAMA pediatrics","Clostridium difficile Infection in children.",NA
201356,"2013May","JAMA pediatrics","Suctioning and length of stay in infants hospitalized with bronchiolitis.",NA
201356,"2013May","JAMA pediatrics","Prognostic significance of low-grade intraventricular hemorrhage in the current era of neonatology.",NA
201342,"2013Apr","JAMA pediatrics","Prime time: sexual health outcomes at 24 months for a clinic-linked intervention to prevent pregnancy risk behaviors.",NA
201342,"2013Apr","JAMA pediatrics","School-community partnerships: a cluster-randomized trial of an after-school soccer program.",NA
201342,"2013Apr","JAMA pediatrics","A control model to evaluate pharmacotherapy for allergic rhinitis in children.",NA
201342,"2013Apr","JAMA pediatrics","Effect of volunteering on risk factors for cardiovascular disease in adolescents: a randomized controlled trial.",NA
201342,"2013Apr","JAMA pediatrics","Zinc protoporphyrin to prevent iron deficiency.",NA
201342,"2013Apr","JAMA pediatrics","Zinc protoporphyrin and iron deficiency screening: trends and therapeutic response in an urban pediatric center.",NA
201342,"2013Apr","JAMA pediatrics","Reduced infant lung function, active smoking, and wheeze in 18-year-old individuals.",NA
201342,"2013Apr","JAMA pediatrics","Neonatal lung function and later respiratory consequences.",NA
2013213,"2013Feb","JAMA pediatrics","Multiethnic WHO growth charts may not be optimal in the screening of disorders affecting height: Turner syndrome as a model.",NA
2013213,"2013Feb","JAMA pediatrics","Conflicting data on psychotropic use by children: two pieces to the same puzzle.",NA
2013213,"2013Feb","JAMA pediatrics","Medication use in US youth with mental disorders.",NA
2013213,"2013Feb","JAMA pediatrics","Self-injury in teenagers who lost a parent to cancer: a nationwide, population-based, long-term follow-up.",NA
2013213,"2013Jan","JAMA pediatrics","The importance of the family environment in pediatric chronic pain.",NA
2013213,"2013Jan","JAMA pediatrics","Association of parental chronic pain with chronic pain in the adolescent and young adult: family linkage data from the HUNT Study.",NA
2013213,"2013Jan","JAMA pediatrics","Cost-effectiveness of screening strategies for identifying pediatric diabetes mellitus and dysglycemia.",NA
2013213,"2013Jan","JAMA pediatrics","How much sleep is ""normal"" in children and adolescents?",NA
2013213,"2013Jan","JAMA pediatrics","Adverse childhood experiences and lifelong health.",NA
2013213,"2013Jan","JAMA pediatrics","Norms and trends of sleep time among US children and adolescents.",NA
2013213,"2013Jan","JAMA pediatrics","Improving the adverse childhood experiences study scale.",NA
2013213,"2013Jan","JAMA pediatrics","Influencing self-rated health among adolescent girls with dance intervention: a randomized controlled trial.",NA
2013213,"2013Jan","JAMA pediatrics","Correlation of neonatal intensive care unit performance across multiple measures of quality of care.",NA
201342,"2013Apr","JAMA pediatrics","Unnecessary suffering: potential unmet mental health needs of unaccompanied alien children.",NA
201342,"2013Apr","JAMA pediatrics","Impact of fetal drug exposures on the adolescent brain.",NA
201342,"2013Apr","JAMA pediatrics","Regional brain morphometry and impulsivity in adolescents following prenatal exposure to cocaine and tobacco.",NA
201342,"2013Apr","JAMA pediatrics","Effect of intestinal microbial ecology on the developing brain.",NA
201325,"2013Feb","JAMA pediatrics","Functional abdominal pain in children and adolescents.",NA
201325,"2013Feb","JAMA pediatrics","Male circumcision cost-effective articles ignore methodological problems and ethical concerns--reply.",NA
201325,"2013Feb","JAMA pediatrics","Male circumcision cost-effective articles ignore methodological problems and ethical concerns.",NA
201325,"2013Feb","JAMA pediatrics","Costs and benefits of male circumcision.",NA
201325,"2013Feb","JAMA pediatrics","Genetic risk in childhood obesity: implications for clinical practice--reply.",NA
201325,"2013Feb","JAMA pediatrics","Genetic risk in childhood obesity: implications for clinical practice.",NA
201325,"2013Feb","JAMA pediatrics","Picture of the month. Warfarin-induced skin necrosis.",NA
201342,"2013Apr","JAMA pediatrics","Associations of early exposure to intimate partner violence and parental depression with subsequent mental health outcomes.",NA
201342,"2013Apr","JAMA pediatrics","Clinical trials for adolescent obesity: cooking up an alphabet stew of what to do.",NA
201342,"2013Apr","JAMA pediatrics","The effect of glucagon-like peptide-1 receptor agonist therapy on body mass index in adolescents with severe obesity: a randomized, placebo-controlled, clinical trial.",NA
201335,"2013Mar1","JAMA pediatrics","Migraine therapeutics in adolescents: a systematic analysis and historic perspectives of triptan trials in adolescents.",NA
201335,"2013Mar1","JAMA pediatrics","Pharmacologic treatment of pediatric headaches: a meta-analysis.",NA
201335,"2013Mar1","JAMA pediatrics","Institute of Medicine report on fitness measures and health outcomes in youth.",NA
201335,"2013Mar1","JAMA pediatrics","No evidence of efficacy or evidence of no efficacy.",NA
201335,"2013Mar1","JAMA pediatrics","The enigma of alternative childhood immunization schedules: what are the questions?",NA
201335,"2013Mar1","JAMA pediatrics","A population-based cohort study of undervaccination in 8 managed care organizations across the United States.",NA
201335,"2013Mar1","JAMA pediatrics","Recent trends in childhood attention-deficit/hyperactivity disorder.",NA
201335,"2013Mar1","JAMA pediatrics","An assessment of the feasibility and acceptability of a friendship-based social network recruitment strategy to screen at-risk African American and Hispanic/Latina young women for HIV infection.",NA
201335,"2013Mar1","JAMA pediatrics","Children's experiences of IPV: time for pediatricians to take action.",NA
201335,"2013Mar1","JAMA pediatrics","Reformulating the federal match as a key to the sustainability of Medicaid.",NA
201335,"2013Mar1","JAMA pediatrics","Resolution of intimate partner violence and child behavior problems after investigation for suspected child maltreatment.",NA
201335,"2013Mar1","JAMA pediatrics","Modifiable determinants of serum 25-hydroxyvitamin D status in early childhood: opportunities for prevention.",NA
201335,"2013Mar1","JAMA pediatrics","Blood pressure screening in children and adolescents: is the glass half empty or more than half full?",NA
201335,"2013Mar1","JAMA pediatrics","Screening for elevated blood pressure in children and adolescents: a critical appraisal.",NA
201335,"2013Mar1","JAMA pediatrics","Prognosticators of persistent symptoms following pediatric concussion: a systematic review.",NA
201335,"2013Mar1","JAMA pediatrics","Physical activity and screen-time viewing among elementary school-aged children in the United States from 2009 to 2010.",NA
2013110,"2013Jan","JAMA pediatrics","Picture of the month-quiz case: pediatric granular cell tumor.",NA
2013110,"2013Jan","JAMA pediatrics","The birthday party.",NA
2013110,"2013Jan","JAMA pediatrics","Eating out at restaurants with children and teens.",NA
2013220,"2013Feb","JAMA pediatrics","Trajectory of an academic career: the coming of age of academic pediatricians.",NA
2013220,"2013Feb","JAMA pediatrics","Twelve-month follow-up of cognitive behavioral therapy for children with functional abdominal pain.",NA
2013220,"2013Feb","JAMA pediatrics","Implications of the growing use of freestanding children's hospitals.",NA
2013220,"2013Feb","JAMA pediatrics","Inpatient growth and resource use in 28 children's hospitals: a longitudinal, multi-institutional study.",NA
2013220,"2013Feb","JAMA pediatrics","What can be learned by residents caring for children with lifelong, chronic, complex conditions?",NA
20121220,"2013Feb","JAMA pediatrics","Feasibility of web-based self-triage by parents of children with influenza-like illness: a cautionary tale.",NA
2013220,"2013Feb","JAMA pediatrics","Toward a world where children do not drown.",NA
2013220,"2013Feb","JAMA pediatrics","Predicting postconcussion syndrome after mild traumatic brain injury in children and adolescents who present to the emergency department.",NA
2013220,"2013Feb","JAMA pediatrics","The Partnership Access Line: evaluating a child psychiatry consult program in Washington State.",NA
2013220,"2013Feb","JAMA pediatrics","Recent national trends in the use of adolescent inpatient bariatric surgery: 2000 through 2009.",NA
2013220,"2013Feb","JAMA pediatrics","Bond, James Bond: a review of 46 years of violence in films.",NA
2013220,"2013Feb","JAMA pediatrics","Ultrasonography of the lungs and pleurae for the diagnosis of pneumonia in children: prime time for routine use.",NA
2013220,"2013Feb","JAMA pediatrics","Longitudinal associations between binge eating and overeating and adverse outcomes among adolescents and young adults: does loss of control matter?",NA
2013116,"2013Feb","JAMA pediatrics","Prospective evaluation of point-of-care ultrasonography for the diagnosis of pneumonia in children and young adults.",NA
2013220,"2013Jan","JAMA pediatrics","New American children: supporting the health and well-being of immigrant populations.",NA
2013220,"2013Jan","JAMA pediatrics","The politics of prevalence.",NA
2013220,"2013Jan","JAMA pediatrics","Commentary on nutrition standards in the national school lunch and breakfast programs.",NA
2013220,"2013Jan","JAMA pediatrics","Quality measurements in pediatrics: what do they assess?",NA
2013220,"2013Jan","JAMA pediatrics","Advanced treatments for childhood epilepsy: beyond antiseizure medications.",NA
2013220,"2013Jan","JAMA pediatrics","Indicated prevention of adult obesity: how much weight change is necessary for normalization of weight status in children?",NA
2013220,"2013Jan","JAMA pediatrics","5-year morbidity among very preterm infants in relation to level of hospital care.",NA
2013220,"2013Jan","JAMA pediatrics","Tackling childhood overweight and obesity: thresholds and beyond.",NA
2013220,"2013Jan","JAMA pediatrics","Fast-food and full-service restaurant consumption among children and adolescents: effect on energy, beverage, and nutrient intake.",NA
